threads	PDB_ID	chain	atoms	mm_Da	runtime	stdev	speedup	efficiency
20	1VSG	A	2706	38844.7	7.399308085445	0.04736344824582318	6.566925705287444	0.3283462852643722
20	1FNN	A	3044	44262.8	7.195221424105	0.0155272361644957	5.9895203927946685	0.2994760196397334
20	2F6H	X	3161	47988.8	7.8063188791249996	0.037601226607365215	5.98508544411229	0.2992542722056145
20	3F6J	A	1237	19048.2	2.97936964035	0.004731236623676814	6.946228436367776	0.3473114218183888
20	3U34	C	1065	20108.9	3.37609195709	0.0004963212902740362	7.321333305463363	0.36606666527316817
20	3FR9	B	1647	24817	3.6740074157700002	0.06273238085139703	6.606755012880887	0.33033775064404436
20	4K6N	A	2484	43837	5.67535197735	0.07946889439485544	6.069312111375632	0.3034656055687816
20	3WAS	A	2729	43939.6	6.50717353821	0.06370243271378927	6.211029219733663	0.3105514609866832
20	3E7Q	A	1598	23444.7	3.966418504715	0.01209344812200883	6.823297006286189	0.34116485031430943
20	3CUQ	A	1736	26243.1	4.77341187	0.003220187814037084	6.867120407053832	0.34335602035269164
20	4AP8	D	899	15093.4	2.72150313854	0.04201349588268538	7.681439767975024	0.38407198839875123
20	2QRW	H	1041	14932.8	3.10777294636	0.0020451336749639617	6.642734650685969	0.33213673253429843
20	1LTS	A	1511	21354.6	3.509331941605	0.011971390856689813	6.710296683826943	0.33551483419134714
20	2HYI	B	730	10370.5	2.28074645996	0.03727939327037187	7.398558917787795	0.3699279458893897
20	2A68	O	769	11521.2	2.3986890316	0.0044901566559328735	7.333865860580442	0.3666932930290221
20	3CWM	A	2935	44410.4	6.31843495369	0.0009956771434415361	5.868184091298812	0.29340920456494063
20	1W13	U	1951	27846.7	4.273671031	0.03134022796785156	6.235869996751745	0.31179349983758725
20	2OPK	A	844	12409.5	2.538464426995	0.03873312237091161	6.7878222893189815	0.33939111446594905
20	2CIU	A	1002	14763	3.100227475165	0.002901220465680753	7.328905135708059	0.36644525678540296
20	3Q0I	A	2307	34836.6	5.585216999055	0.007581375115656923	6.548567478029663	0.32742837390148316
20	3QJ4	A	2596	37871.2	5.35611653328	0.0037412914433671645	6.1824691063007	0.309123455315035
20	4F9D	A	4163	71220.1	9.252227425575	0.07912598763529544	5.5590757894392695	0.2779537894719635
20	4DNM	A	2268	33960.4	4.447460889815	0.007089437095466631	6.147115447559836	0.3073557723779918
20	3MPK	A	1816	29554.4	3.9323949813850003	0.05562541066145328	6.741970126704405	0.33709850633522026
20	3LL3	A	3795	56129.6	7.504788398745	0.009163399216914711	5.683747327124253	0.28418736635621267
20	1FS0	G	1714	25683.7	4.28485751152	0.0077860402084698795	6.648990999608183	0.33244954998040915
20	1GWC	C	1693	24859.7	3.74098658562	0.01572111167049773	6.59259061101728	0.32962953055086397
20	3R9K	A	1764	26993.8	3.63630545139	0.08042714514004427	6.383679652138872	0.3191839826069436
20	3FQM	A	1237	19468.1	3.2063825130500003	0.004237949910438378	7.136769537029708	0.3568384768514854
20	2QMH	D	1405	22727.7	4.066553473475	0.04075988002354671	7.115228590803351	0.35576142954016754
20	3DJM	A	865	12928	2.482247948645	0.008577220847497362	7.2588976739353575	0.36294488369676786
20	2C3F	A	2405	38589.2	9.85139453411	0.1593725756679875	7.765664009989977	0.3882832004994988
20	3ORJ	A	3274	48137.3	7.327668070790001	0.1478546849099129	6.164308686983169	0.30821543434915843
20	2WGS	J	3659	54584.7	7.80705046654	0.018826828640592222	5.850583413244287	0.29252917066221434
20	4AIW	A	1055	17292.3	3.028750896455	0.016870203344652987	6.990604795439498	0.3495302397719749
20	3NNH	B	692	10109.6	2.422857403755	0.00603222554002737	6.6407007517710985	0.3320350375885549
20	3U0C	A	1213	22458.4	4.465919971465	0.014668114803814691	7.5066037150578	0.37533018575289
20	2VQE	C	1612	26751.1	4.364823102955	0.06624742801418756	6.646430609045713	0.33232153045228563
20	4AKM	A	1070	18656.7	2.96026802063	0.024641070689156813	6.92425293953205	0.3462126469766025
20	3FLO	B	1463	23981.2	3.889129042625	0.005176138756381961	6.918693655440763	0.34593468277203815
20	4NVS	A	1133	19414.3	3.4642318487150003	0.0029372981708856278	7.349076841939306	0.3674538420969653
20	1GO3	F	835	12342.2	2.87409591675	0.036415888639606805	7.626991981303714	0.38134959906518573
20	4D94	A	9005	150577	23.707840085	0.027813379709071464	4.696234961802511	0.23481174809012556
20	2YML	B	1517	25746.3	3.7095761299100003	3.540335160957788e-05	6.751835775751464	0.3375917887875732
20	2BE5	C	8828	125437	21.8958334923	0.10841282114614056	5.200698863783623	0.2600349431891812
20	3NVQ	A	4706	67092.1	11.529039025300001	0.0049866465628904	5.302694864267681	0.26513474321338404
20	3BWU	D	908	13664.3	2.9391769170749997	0.007187049198527408	6.958432734342994	0.3479216367171497
20	2XXP	A	2899	43997.2	5.92754495144	0.027096208903341672	5.994684180828972	0.2997342090414486
20	2E2O	A	2256	32157.1	4.73577797413	0.0015218384105927943	6.52845946863245	0.3264229734316225
20	1S70	B	2270	33363.4	6.850345015529999	0.010455284416300602	7.046957410956785	0.3523478705478392
20	1YZH	A	1656	24870.5	3.70196866989	0.010808137827748712	6.637604524764964	0.3318802262382482
20	2C1L	A	2821	40041.6	5.963676571844999	0.040199832700375054	6.339833083956632	0.3169916541978316
20	1NLX	J	794	11936.4	2.15930199623	0.01169119859963433	7.2529185077138365	0.36264592538569185
20	3JQO	A	1443	24293.1	5.963793635369999	0.02748598296198854	7.299163105431516	0.3649581552715758
20	3V32	A	1294	21289.3	3.278393507005	0.00795698781951795	6.757787144820077	0.3378893572410039
20	1GL4	A	2123	31350.9	5.12195944786	0.017940058952218153	6.117558978467034	0.30587794892335174
20	3OUG	B	832	12709.2	2.399787545205	0.010871695279318494	7.476512722219881	0.37382563611099406
20	3RJ2	X	1075	15795.8	2.5586915016200003	0.002266488927330898	6.895259985848109	0.34476299929240545
20	1OCS	A	1085	18876.8	3.288316607475	0.044582430594288604	6.975517030479367	0.3487758515239684
20	4EDI	A	2714	23716.7	4.657677888875	0.0036175483011314452	5.838054318654872	0.2919027159327436
20	4LIM	A	2754	45605.1	6.89699983597	0.030160959147093287	6.12375860382487	0.30618793019124346
20	1KI1	B	2798	40936.5	7.52251601219	0.0659561089935246	6.254482473684052	0.3127241236842026
20	2CH7	A	2328	33398.8	12.163426041600001	0.004153487674198321	6.49371429953711	0.3246857149768555
20	1LYQ	A	756	11063.7	2.26933145523	0.10846508322448982	7.156865284077208	0.35784326420386037
20	3DR7	D	2821	43267.2	5.8598225116750005	0.00030480600771293936	6.009287315578512	0.3004643657789256
20	3C64	A	1258	20932	4.159066081044999	0.010681528696876295	7.429829766166118	0.3714914883083059
20	1T6P	B	4991	77655.9	12.290565967549998	0.057274195393857495	5.245646073929486	0.2622823036964743
20	4JG5	A	2253	39221.4	5.425389051434999	0.0022074833342434477	6.539477945146783	0.32697389725733916
20	1BTE	A	738	11507.8	2.168429493905	0.0002142745749740151	7.516931815406356	0.3758465907703178
20	4FG4	B	1432	23096.3	3.477946519855	0.0007842685571045329	6.8017780897580495	0.34008890448790247
20	1TUH	A	1049	17767.8	2.701114416125	0.03311157571662873	6.903477621507414	0.3451738810753707
20	1ZSQ	A	4186	61104.4	8.656885504725	0.03240468877494051	5.459658565040869	0.27298292825204346
20	4G7N	A	1547	25710.5	4.714076399805	0.11567202574093464	6.8338520269490335	0.34169260134745166
20	2OLN	A	3012	44170.5	5.6584239006049994	0.05485462909846823	5.690864023523764	0.2845432011761882
20	3H9P	A	1739	28431.7	3.96163547039	0.021239145670189665	6.830126267255036	0.3415063133627518
20	2Y9X	B	3207	45318.6	6.59837603569	0.0030787429959970468	5.779705224038811	0.28898526120194057
20	4MTN	A	2691	46031.6	8.747536063190001	0.030203274580626757	6.571640794532084	0.3285820397266042
20	1KF6	C	1057	14898.8	4.866223573685	0.003247667560402306	7.232808353151169	0.36164041765755844
20	1H21	A	1845	26939.5	4.806155443195	0.005904942062631038	6.747835984824216	0.3373917992412108
20	3CC2	W	1195	17062.9	2.89796948433	0.014530547497732757	6.876947486062835	0.3438473743031417
20	3QTG	A	3459	50321.7	6.720038533209999	0.1548487015444325	6.055210224109055	0.3027605112054527
20	1PJU	A	866	13468.3	2.5796315670050003	0.007532821939653663	7.205094632866218	0.3602547316433109
20	3KT6	B	3257	50248.1	9.151108503345	0.054631756564654875	5.338616947902248	0.2669308473951124
20	1NEP	A	1026	14632.7	2.50127851963	0.009887482069211485	6.819185220653916	0.3409592610326958
20	4BXO	A	1375	28772	3.948884487155	0.07117388884398593	7.04721296889576	0.352360648444788
20	1M56	C	2138	30197.2	5.72916150093	0.01067090769139383	6.552682112601644	0.3276341056300822
20	1K3D	A	4126	59709.2	7.855157852175	0.05040965386470553	5.468649755422252	0.2734324877711126
20	1S99	A	1429	22263.9	3.611047506335	0.04610123442784517	6.913951931717906	0.34569759658589533
20	3I04	P	5739	81685.7	11.2902469635	0.060691124653035826	5.109287661832288	0.2554643830916144
20	2VBK	A	3832	55032.4	9.53373003006	0.04388026409241055	6.155476635342765	0.30777383176713824
20	3FE6	A	906	13194.8	2.249118089675	0.002440808292212689	6.996636131819964	0.3498318065909982
20	3E38	A	2752	40015	5.822589039805	0.005129271464366159	6.17673114475111	0.3088365572375555
20	4FBB	B	1829	29850.2	4.30162644386	8.968849074472452e-05	6.57743958665576	0.328871979332788
20	2VCH	A	3567	52992.5	6.9187990427	0.03631423044325946	5.92694141516029	0.29634707075801453
20	3HL0	A	2520	37100.8	4.851341366770001	0.001976350018387618	6.03935362100835	0.3019676810504175
20	3HXA	E	792	12003.6	2.01491510868	0.008708719013649916	7.158495398225098	0.3579247699112549
20	1STZ	A	2634	39365.5	6.1261255741100005	0.011774143596855007	6.51736127259364	0.325868063629682
20	4AJW	B	6363	107210	12.8614709377	0.005703648737793625	5.296424200778995	0.26482121003894976
20	3W4S	A	1886	30341.8	4.29555988312	0.0077739019144689855	6.451198636782188	0.32255993183910936
20	1TX4	A	1579	22586.8	3.51603412628	9.474611442345119e-05	6.54089554329273	0.3270447771646365
20	4E9O	X	1867	31321.2	3.926210999485	0.005188614227180032	6.36891904754482	0.318445952377241
20	2C27	A	2273	33639	5.171838998795	0.010762282059054629	6.499645380498518	0.3249822690249259
20	3RJ6	A	1197	16983.3	2.82234501839	0.004637164862848346	6.849579308531111	0.34247896542655554
20	3RV0	B	2477	39425.8	8.153632044795	0.001451031700301942	6.981927149716173	0.34909635748580864
20	3B9T	A	3223	53558.9	6.678947091105	0.023688046148974858	6.05167821647063	0.3025839108235315
20	4GRH	A	2955	49558.6	6.80521440506	0.021237965551397973	5.785402291781705	0.28927011458908525
20	2OU3	A	1259	18519.5	3.26961004734	0.002374553440404797	7.1277844112358	0.35638922056179
20	3L4T	A	6863	99276.7	14.313499927550001	0.01097133043609315	4.591735069617578	0.22958675348087892
20	2GLF	A	3525	50929.1	7.47790801525	0.03405987980992977	5.827968453439583	0.29139842267197913
20	4I3M	A	1010	19008.4	3.86260700226	0.0004909264897975041	7.647809251644278	0.38239046258221393
20	2CHN	B	5178	83080.5	11.72002243995	0.10404876789123811	5.384573395425958	0.2692286697712979
20	4ILJ	B	1787	29386	5.301868915555	0.08617782973703939	6.552251586846995	0.3276125793423498
20	2O8B	B	7447	116057	18.1578154564	0.04740677517439284	5.2786248586151805	0.26393124293075904
20	3I7K	A	8726	127400	20.234457969650002	0.04636760249277205	4.428401082944844	0.2214200541472422
20	1SIO	A	2536	36718.4	5.011265039445	0.00044810529813965036	5.942119041322522	0.2971059520661261
20	3CTA	A	1424	26245.1	3.970794916155	0.001714196621005326	6.985308249829863	0.3492654124914932
20	3RMR	A	1842	29676.6	5.007660627365	0.009689391881524302	7.281517508553049	0.3640758754276524
20	3PPL	A	3238	47044.5	6.92098259926	0.16251791068551855	5.818238946584766	0.2909119473292383
20	2WUX	A	1751	28736.8	5.09600007534	0.005919946338197561	7.0390705399679	0.351953526998395
20	4GIW	A	1208	21829.9	2.969829440115	0.019415030063724078	7.558089467094387	0.37790447335471933
20	4IFA	A	2135	39214.5	5.417134046555001	0.0205218062972748	6.4942042656619385	0.3247102132830969
20	1RWI	A	1872	28519.5	3.817883491515	0.0034428917665232316	6.395724658483614	0.3197862329241807
20	4IR4	A	826	13618.7	2.854158997535	0.011551439658510368	7.469062548008446	0.3734531274004223
20	1J22	A	1029	16116.7	2.67606294155	0.0008356877146737362	7.066208199833064	0.3533104099916532
20	3CTR	A	602	11822.2	2.327880978585	0.0009432464696219954	7.728225640314068	0.3864112820157034
20	3DCM	X	1515	22008.2	3.3637630939500003	0.003915947992117201	6.619958188747223	0.3309979094373611
20	4LPQ	A	1383	23028.9	3.597226977345	0.056180906126142294	6.912818968711153	0.34564094843555765
20	2E7S	G	905	15780.5	4.7982190847399995	0.03692653985892376	7.799671699979893	0.38998358499899466
20	3PLT	A	1695	26081.4	5.0085885524750005	0.0011349303335115547	7.234508481065907	0.36172542405329533
20	2ZOU	A	1079	16846.9	2.542468070985	0.004129716801895136	6.917629214645804	0.3458814607322902
20	20GS	A	1630	23246.6	3.5262479782150002	0.005423456466595691	6.614541760065596	0.3307270880032798
20	2I5B	A	2018	29047.2	4.005028009415	0.0027705652344513295	6.496291024591444	0.3248145512295722
20	2FJC	F	1186	17252.7	2.94072008133	0.0035214534865887826	7.029648522480443	0.35148242612402214
20	2DLA	A	1841	26168.3	4.71537292004	0.06661376841975672	6.879061640478868	0.3439530820239434
20	2GEY	A	1250	17953.8	4.103367447855	0.07556070141958432	6.693400681849086	0.3346700340924543
20	1JOA	A	3489	49619.2	6.83491706848	0.025255065974666122	5.956559468278079	0.29782797341390393
20	2JKR	A	4885	69786.4	15.030010938650001	0.01465395344195778	5.515644760378738	0.27578223801893686
20	3FX3	B	1777	26405.2	4.416867494585	0.03303975748301648	6.527612717145584	0.3263806358572792
20	2G38	A	579	10699.1	2.13257455826	0.006005420147257131	7.547692278286854	0.3773846139143427
20	1R7A	A	3964	56284.7	8.07287847996	0.01424040858878822	5.2145687580768065	0.2607284379038403
20	3ZJM	C	1418	23044.9	3.3739904165250003	0.0030030472504263706	6.645053261529876	0.3322526630764938
20	2QVW	A	5629	82690.1	14.1662939787	0.0015400459010912993	5.112997593047755	0.2556498796523877
20	2F51	A	856	13108.9	2.10141348839	0.0007515625986619957	6.742975382134903	0.3371487691067451
20	1GAN	A	1034	14697.6	2.448751449585	0.008853872755250097	6.813324423933484	0.34066622119667417
20	4AXG	C	254	14806	2.00573050976	0.02674352408029168	7.8305444655819345	0.3915272232790967
20	3V21	C	2336	33762.8	5.61460888386	0.004319040449414204	6.480894005832113	0.32404470029160565
20	1L8L	A	1732	25086.7	4.2461129426949995	0.013870527840989268	6.2127432239253295	0.3106371611962665
20	1YKD	A	3027	44928.7	7.25751543045	0.009819541354629027	6.576467237795537	0.32882336188977684
20	1SEZ	A	3471	55902.1	7.399321436885	0.007459149247797496	5.898660201539281	0.29493301007696404
20	1LFP	A	1923	28040.4	4.02099657059	0.003810749453538491	6.4565863173791795	0.32282931586895897
20	2PJS	A	868	13063.3	2.458652019505	0.0034988627755040127	7.332892728239673	0.36664463641198364
20	3IAY	A	6986	104476	15.05606150625	0.025678557515077877	5.102392245774903	0.25511961228874513
20	1TFH	A	1620	24826.5	4.30573809147	0.007510736993764974	7.2776970742086595	0.363884853710433
20	1N0F	B	1133	19342.9	3.0153124332449996	0.020605762824887953	6.949169760710317	0.3474584880355159
20	2X18	G	941	14288.2	2.722365856175	0.015598717221310466	7.248695223398907	0.36243476116994533
20	3RQW	J	2505	36879	8.348224878315001	0.05076874501862436	5.847429628213718	0.2923714814106859
20	4LEU	A	1331	30183.5	3.756511569025	0.030761298850083586	6.946563462061398	0.3473281731030699
20	2E4P	B	820	11926.5	2.38386452198	0.0010342836604859313	7.076046647289934	0.3538023323644967
24	2B35	E	1905	28554.8	4.119961500165	0.0035747271024018953	6.613592381787732	0.2755663492411555
24	4F0I	B	2082	33964.2	4.556063890455	0.003982371418181545	6.539078957368335	0.2724616232236806
24	2D5W	A	4849	68704.9	9.96873605251	0.030122689806846698	4.852113080366011	0.20217137834858379
24	3F6C	A	986	14538.7	2.4044229984300003	0.010790267570616244	7.22496998229646	0.30104041592901915
24	3JQW	A	916	13412.7	2.35592699051	0.0037928791964057106	7.15182476826354	0.2979926986776475
24	3FA3	I	2216	32020.5	5.720726013185001	0.003799959859656495	6.557317867153882	0.27322157779807843
24	3DS8	A	1974	28718	4.01883614063	0.0013407755451155738	6.4738166838823865	0.26974236182843275
24	4I9X	D	712	14330.7	2.968814969065	0.0006010140565852836	7.849190247831105	0.3270495936596294
24	3L4E	A	1586	22963.9	3.30444633961	0.02083487309410097	6.707872287953712	0.279494678664738
24	2J1R	B	1078	16845.6	2.3051789999	0.0020660385091323427	6.85655431853043	0.2856897632721012
24	2XSE	A	1307	20537.3	3.075508475305	0.01971747584092502	6.928175195887538	0.28867396649531407
24	3H0L	K	3308	55128.5	9.031873464585	0.061161146329879415	5.8699020387334455	0.24457925161389357
24	1XKR	A	1577	22705.5	3.5425945520399997	0.0005861783694176635	6.79079063917907	0.2829496099657946
24	4DDP	A	2936	24459.8	4.263266444205	0.006602388110556476	5.6484196696602424	0.23535081956917678
24	1EJF	A	920	14892.5	2.3245620727549996	0.0021778119599078936	7.256636310859175	0.302359846285799
24	2IEL	A	1014	15069.3	2.703856945035	0.0036202457013698687	7.1918923165693895	0.2996621798570579
24	1VLY	A	2466	38110.5	5.08374798298	0.00787994338089913	6.168929414448784	0.25703872560203267
24	1CVJ	F	1028	21463.6	2.86794292927	0.0003778043530451924	7.140009025654569	0.29750037606894036
24	3N89	A	2697	42877	5.940749526025	0.002167190947354046	6.597224772599354	0.2748843655249731
24	3PE7	A	3019	44261.3	5.572078108785	0.007696183122255184	5.988868935144284	0.24953620563101184
24	2E3H	A	620	9681.21	1.88687598705	0.002415351592490907	7.660921226810309	0.31920505111709624
24	2J72	A	845	12077.7	2.17499601841	0.0010889059764182555	7.346021244296425	0.30608421851235107
24	3RBS	A	1656	24225.7	4.917039990425	0.005102297476126576	7.104133813365782	0.2960055755569076
24	1U8G	A	747	10803.8	2.19301247597	0.0003273967187977092	7.506013321569987	0.3127505550654161
24	2POR	A	2218	31555.4	4.587695479395	0.0015393714979982094	6.586884772130748	0.2744535321721145
24	4FGQ	A	1426	21590.6	3.048504948615	0.0009715691509100345	6.669268137497016	0.277886172395709
24	3PFO	A	3203	47491.7	6.531476974489999	0.009891022411443795	6.1197384924213205	0.25498910385088835
24	3LGX	D	3964	58143	7.8274430036550005	0.05825857717822158	5.6168402474691215	0.2340350103112134
24	1X7D	A	2612	38848	5.382584929469999	0.0074699388416788635	6.449393260306286	0.2687247191794286
24	1B4F	F	614	9401.77	1.95959544182	0.00043630417386502295	7.548688615677421	0.31452869231989256
24	4ICI	A	1065	18994.2	2.745886087415	0.03141963262991069	7.134683085066779	0.29727846187778245
24	1LYN	B	1047	16295.2	2.66082406044	0.002486326884108966	7.2786991932481895	0.3032791330520079
24	3HGQ	A	2425	38137.6	5.2707253694550005	0.031810586793206794	6.161511491511845	0.2567296454796602
24	2RG4	A	1630	24320.3	4.074826955795	0.0023292034369067948	7.270919281029841	0.30295497004291005
24	3QJ4	A	2596	37871.2	5.261404514315	0.0017077903042784562	6.29376146742848	0.2622400611428533
24	1A1X	A	880	12627.2	2.322260499	0.005509267445382311	7.284830861668977	0.3035346192362074
24	3ERW	A	1072	16491.4	2.5944634675950002	0.001332683351471687	7.019597419358589	0.29248322580660785
24	1XMK	A	627	9005.37	1.9568275213200002	0.0006074203803833789	7.605273547926717	0.3168863978302799
24	3U5C	a	769	13538.9	3.57602095604	0.00010890745506747075	6.963278686955623	0.29013661195648427
24	2OKX	A	7476	106154	15.253741622	0.027296490733141637	4.803917974139132	0.20016324892246384
24	3EMR	A	2192	35980.1	4.64363753796	7.569573849992172e-05	6.29923497550811	0.2624681239795046
24	2GP4	A	3877	67696.3	7.7655529975899995	0.01595106487463419	5.639882300525425	0.23499509585522604
24	2DLA	A	1841	26168.3	4.66894292831	0.0013716270382425053	6.947470010420799	0.2894779171008666
24	3RMR	A	1842	29676.6	5.101499557495	0.015479357342087737	7.147578496106874	0.29781577067111975
24	4J94	A	2375	42618.3	5.267135500905	0.0040735772045157655	6.294751203126112	0.2622813001302547
24	2IN5	A	1558	24025	3.661548495295	0.004308250855532836	6.739572060102355	0.2808155025042648
24	2QU8	A	1512	25521.2	3.5623161792799998	4.518142216985374e-05	6.918705777762116	0.28827940740675484
24	1D2N	A	1929	30537.6	4.76706802845	0.0267991579124745	6.517653888631911	0.27156891202632966
24	1LPB	A	705	10319.7	2.13728249073	0.042544546170974015	7.140545741282614	0.2975227392201089
24	1XNI	E	947	13447.2	2.434504032135	9.912939157826328e-05	7.278456867808305	0.30326903615867934
24	4LIM	A	2754	45605.1	6.759289503094999	0.009467530878103737	6.248520952795532	0.26035503969981383
24	3ACH	A	1490	22390.2	3.1644469499600003	0.00519872946746673	6.88832480921367	0.28701353371723626
24	1T2O	C	1142	16555.4	3.0737680196749997	0.006782439445641222	7.110038866160356	0.29625161942334816
24	1X91	A	1114	16418.7	2.91753554344	0.005863806740818191	7.114354454111165	0.2964314355879652
24	2QKV	A	702	10320.8	2.082947015765	0.0020604751273282903	7.420398790688104	0.30918328294533765
24	2GMF	A	971	14492.5	2.53019952774	0.011528006005431713	7.1205359170398745	0.2966889965433281
24	3B0P	A	2446	39607.8	4.766909003255	0.003465988235733327	6.395530319035364	0.26648042995980686
24	3FNJ	C	915	14541	2.627242565155	0.00169497765668258	7.4330117898717445	0.3097088245779894
24	4I5U	A	2412	39740.1	4.6647059917450004	0.01309991486640343	6.252505303424145	0.26052105430933936
24	1RLO	C	2129	30573.9	4.368212461475	0.008536928460607333	6.433530108242615	0.26806375451010894
24	2YML	B	1517	25746.3	3.6875255107899996	0.013932062245915611	6.7922103192268235	0.2830087633011176
24	3MR7	A	1353	21440.5	3.132058024405	0.01049743126850561	6.935564347910401	0.28898184782960007
24	3CTA	A	1424	26245.1	3.876118063925	0.00024596901009514625	7.155929212876704	0.298163717203196
24	2NPT	D	683	11535.4	2.13711988926	0.0044249133274463885	7.517511152293359	0.31322963134555665
24	4MJD	A	798	12843.1	2.353627443315	0.0036536260063366344	7.421150072587056	0.30921458635779403
24	3ZRP	A	2904	42028.5	5.612869024275	0.0056921847761745095	6.2289927537844205	0.2595413647410175
24	4JHD	C	529	18136.6	3.1005550622899998	0.00157544919613233	8.05031803767251	0.33542991823635454
24	4LPQ	A	1383	23028.9	3.570637464525	0.0017968044414281978	6.964296748356121	0.29017903118150506
24	2W1K	A	1647	28412.4	3.4706528186799996	0.004884651161461292	6.648184413062556	0.2770076838776065
24	2XO8	A	6235	88454.9	13.2466083765	0.06854341973452681	5.621830046735813	0.23424291861399218
24	3FPQ	A	2171	33903.5	4.496222019199999	0.0030207489262310027	6.41529007415035	0.2673037530895979
24	3HZ4	A	961	16258.5	2.553726434705	0.0027655076107719746	7.167899903876951	0.298662495994873
24	1NLX	J	794	11936.4	2.1678975820549997	0.06470097585293888	7.224161114361477	0.3010067130983949
24	1WYU	H	3712	52784.7	8.478100419045	0.0717283727782812	6.295232805541828	0.26230136689757616
24	2HCF	A	1740	26194.9	3.66624557972	0.0022521589982886035	6.642623889289472	0.2767759953870613
24	4HQB	D	711	16920	2.26110494137	0.002918753553086796	7.776482306100406	0.3240200960875169
24	2J9L	A	1326	21076.5	3.494531035425	0.009355083080803957	7.174034294790871	0.2989180956162863
24	1OKC	A	2254	32879.2	4.70013999939	0.01170266254004024	6.7184162619726715	0.279934010915528
24	3LUA	A	1020	16491.6	2.28302645683	0.0037780435021670224	7.050829145055608	0.2937845477106503
24	3FR9	B	1647	24817	3.62895703316	0.0012927281343083942	6.688772198099982	0.27869884158749925
24	1Y8O	B	736	14192.1	2.71424245834	0.000631528379986106	6.607699836925688	0.2753208265385703
24	4B93	A	1109	21520.7	2.948213934895	0.0007227341592489448	7.097212407346961	0.2957171836394567
24	2V0W	A	1185	16853	2.7874031066900002	0.0031748378034683273	7.143983953417698	0.29766599805907074
24	1IQ8	A	4651	66700.1	9.713568568229999	0.013450070884684183	5.674844381341972	0.2364518492225822
24	4KH3	A	3041	50169.2	7.393862962725	0.03514743708622881	6.406688384205835	0.2669453493419098
24	3ECQ	B	10647	171609	25.174761056900003	0.013303568499533026	4.176377033782531	0.1740157097409388
24	2I0Z	A	3192	49012.8	6.632473468785	0.005691510422579526	6.1391215628652995	0.25579673178605417
24	2QSW	A	710	11281.6	1.9936809539800002	0.010469277168545562	7.559610774990224	0.31498378229125934
24	3H76	B	2485	38744.2	5.1765029430350005	0.001723974691565602	6.2725646717806685	0.2613568613241945
24	4E9O	X	1867	31321.2	3.858444929125	0.003662729723301613	6.480776706322119	0.27003236276342163
24	1SIO	A	2536	36718.4	4.94067955017	0.0076757840462124425	6.027011691332097	0.25112548713883737
24	1GRW	D	977	14095.8	2.6141810417149998	0.005826380335494105	7.298422387545588	0.3041009328143995
24	2YJG	A	3234	48143.1	5.91749048233	0.0018632278816349923	6.1483923249208585	0.2561830135383691
24	3QV0	A	1441	25875.1	3.866598963735	0.013225849650751305	7.061143443261732	0.2942143101359055
24	1WMH	A	678	10321.6	1.87174153328	0.004134437255847439	7.447259610130565	0.3103024837554402
24	2HSN	A	1239	18202.9	3.99196302891	0.0004907579013989153	7.571399395939002	0.31547497483079173
24	3S3T	A	1102	15811.4	2.8858110904650003	0.0017974787950234947	7.248955611186328	0.3020398171327637
24	4M6T	A	1205	21270.9	3.7678989172	0.004256663109565044	7.642758899673382	0.3184482874863909
24	2V7Q	A	3715	55332.2	8.031590461730001	0.005852679977210087	5.858532664838433	0.24410552770160135
24	2PU8	B	2892	45140	6.407789587975	0.02127758359176409	5.860219504471423	0.24417581268630928
24	2X18	G	941	14288.2	2.660251617435	0.0009595994453077298	7.417945072814964	0.30908104470062353
24	3ICY	A	928	13400.7	2.8757625818249997	0.00020146194152027548	7.773360949381162	0.3238900395575484
24	3CUQ	A	1736	26243.1	4.680604577065	0.018266612736092733	7.003282059836943	0.2918034191598726
24	2YN5	A	1834	30281	5.57267844677	0.00019303257107921117	7.161605741029609	0.29840023920956704
24	1JQJ	D	2580	38745.6	6.19656348228	0.011100805548531826	6.716384911881294	0.2798493713283872
24	3CM8	A	3501	53870.8	7.4644895792	0.028174493881347587	6.516952903772901	0.27153970432387087
24	2VPA	A	1637	24467.2	4.99214541912	0.010621511587538506	7.125388496459372	0.29689118735247383
24	3K29	A	1368	20623.8	4.7451540231700005	0.0020222057941521408	7.767979977112629	0.3236658323796929
24	1G4T	B	1701	24312.6	3.523346424105	0.006453862622194273	6.661816671096237	0.2775756946290099
24	2CIU	A	1002	14763	3.0269575119	0.0006399577433561019	7.506307232683294	0.3127628013618039
24	4E6T	A	1743	31771.9	4.630778551100001	0.005277122606204761	7.002965289475294	0.2917902203948039
24	2QMH	D	1405	22727.7	3.9157929420500004	0.0037591617146417672	7.389169439932695	0.3078820599971956
24	3BPT	A	2792	41078.5	5.79512155056	0.009697989840364584	6.429195271063754	0.2678831362943231
24	3S3W	C	3209	52622.8	8.98233747482	0.005545850915783895	6.138369127425254	0.2557653803093856
24	3CQZ	H	931	16525.4	2.78142797947	0.007755525892140126	7.331571855991659	0.3054821606663191
24	2WGS	J	3659	54584.7	7.738974928855	0.03697037258097378	5.902047801653474	0.24591865840222807
24	3U5G	U	882	13929	3.7470815181750003	0.006866564561652962	7.439308298295773	0.3099711790956572
24	3EYT	A	1179	17489.2	2.826703071595	0.006201318699902599	6.870859667280503	0.28628581947002096
24	2EYU	A	1941	29873.1	4.270123481755	0.005943042814478725	6.316343355477115	0.2631809731448798
